,name_server,key,Price,name_environment,CPU,RAM,value_avg_mean_cpu,value_avg_min_cpu,value_avg_max_cpu,daily_avg_max_diff_cpu,value_avg_std_cpu,days_max100,days_avg_sup_95_cpu,days_avg_lower5_cpu,value_avg_mean_mem,value_avg_min_mem,value_avg_max_mem,daily_avg_max_diff_mem,value_avg_std_mem,days_max97,days_avg_sup_95_mem,days_avg_lower5_mem
2121,SWBCFRARM055,2#8,689.85,Bench,2,8,14.466938579408987,7.505670871221752,60.22968179084991,52.72401091962816,7.081964556015292,18.0,0.0,41.0,46.39998657185185,27.185838107971016,76.11861074605747,48.932772638086455,6.300698522846236,0.0,0.0,0.0
2122,SWTCFRAUH207,4#8,916.15,Test,4,8,3.6595034492657503,2.436591512452919,16.25124882882584,13.814657316372921,1.4278003828421562,12.0,0.0,360.0,45.53675930372779,27.57542676741996,62.51087366526601,34.93544689784605,7.470359385961604,1.0,0.0,0.0
2123,SWPCFRAIC970,4#16,1383.35,Prod,4,16,15.488276077105235,7.681124509297471,56.86211477173914,49.18099026244167,10.445969371910417,2.0,0.0,20.0,38.88096523210355,16.102834608333332,75.65925959872881,59.55642499039548,11.202465750830124,2.0,0.0,0.0
2124,SWBCFRAUO871,2#4,470.85,Bench,2,4,15.205845379266405,11.41535913255957,74.51974043850684,63.10438130594727,4.222025904676895,10.0,0.0,0.0,36.13008594935193,22.233934671716103,61.92163095154191,39.6876962798258,9.884542662505964,0.0,0.0,0.0
2125,SWBCFRAUO123,2#4,470.85,Bench,2,4,6.744631327539918,4.691820482756591,18.12038710504789,13.4285666222913,1.8276680357196995,24.0,0.0,348.0,74.78983312703205,60.63967412875626,90.29651769704854,29.65684356829228,5.803488664936229,7.0,0.0,0.0
2126,SLPAFRETR058G,1#4,445.3,Prod,1,4,7.584116541517808,4.313593641762455,15.228026708333326,10.914433066570872,2.266297018569926,77.0,0.0,307.0,83.70011999028566,53.40728795670942,93.75533645781668,40.348048501107264,10.255104206390547,96.0,0.0,0.0
2127,SLPCFRFDC529,2#8,689.85,Prod,2,8,3.8215860810351012,2.1207635541666643,8.697251825,6.576488270833336,1.2905196383528343,1.0,0.0,364.0,85.6388914498048,28.265691697374976,97.17988692056085,68.91419522318587,7.790207760436333,37.0,1.0,0.0
2128,SLUCFRNXFLA2013,2#8,689.85,UAT,2,8,14.565357972525595,7.732737431884056,22.058599504166665,14.325862072282609,3.9418958346612585,6.0,0.0,33.0,96.62003530278811,95.6291328223197,97.79083525279174,2.161702430472033,0.44686630872092303,150.0,150.0,0.0
2129,SLDCFRNXM320088,2#4,470.85,Dev,2,4,0.559751292370335,0.3417117502564082,2.1394451750472614,1.7977334247908532,0.23683491341414545,1.0,0.0,55.0,42.90727350192469,39.10036796674753,48.29797778072615,9.197609813978623,4.798991604262128,0.0,0.0,0.0
2130,SLPCFRQ43726,4#32,2273.95,Prod,4,32,6.4360684850957774,-7.812360312500004,25.338545509722223,33.15090582222223,2.8974574102212896,31.0,0.0,330.0,81.88245265731257,8.358200239667582,96.77259248115313,88.41439224148554,13.79940797492445,264.0,39.0,2.0
2131,SLPCFRDKI224,2#4,470.85,Prod,2,4,2.3962305258108585,1.7918661115942054,4.34138080902778,2.5495146974335743,0.5687565357518587,0.0,0.0,364.0,86.16356491875929,69.0462453114109,92.5935555836824,23.547310272271503,3.4319890705612535,23.0,0.0,0.0
2132,SLTCFRK76508,1#2,332.15,Test,1,2,26.849708060757887,5.819336020587881,90.62456009559644,84.80522407500855,34.3987383614128,113.0,0.0,255.0,89.58947188381995,82.96340897330863,93.9609837144222,10.997574741113567,2.893885413310378,0.0,0.0,0.0
2133,SLBCFRQ84190,2#16,1135.15,Bench,2,16,56.47141419325743,26.079661869683907,78.60050722083334,52.52084535114943,13.491361209132815,119.0,0.0,0.0,83.5104150739432,27.717915633331472,97.40858769741828,69.69067206408681,16.65055440228976,162.0,112.0,0.0
